time_s,time_us,time_steady,num_ch,svid_0,flags_0,quality_0,cno_0,svid_1,flags_1,quality_1,cno_1,svid_2,flags_2,quality_2,cno_2,svid_3,flags_3,quality_3,cno_3,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656909259,376000,2604193,16,12,13,4,29,22,4,4,28,31,4,4,28,32,13,4,27,91,11,0,2022-07-04T07:34:19,-106,-1.7604,-106780,-1.7796666666666667,97.97179261062269,100153.59672048436
1656909260,395000,2605211,15,12,13,4,29,31,4,4,27,22,4,4,26,25,4,4,24,120,11,0,2022-07-04T07:34:20,-105,-1.7434166666666668,-105762,-1.7627,98.27949090616264,100149.93388896737
1656909261,363000,2606179,15,25,4,4,30,31,4,4,27,22,4,4,25,24,13,4,25,148,11,0,2022-07-04T07:34:21,-104,-1.7272833333333333,-104794,-1.7465666666666666,98.42921343850217,100148.15158806545
1656909262,381000,2607197,15,12,13,4,28,3,4,4,26,24,13,4,26,31,4,4,26,177,11,0,2022-07-04T07:34:22,-103,-1.7103166666666667,-103776,-1.7296,98.38348603291941,100148.69591487541
1656909263,399000,2608216,15,25,4,4,29,3,4,4,26,24,13,4,26,31,4,4,26,206,11,0,2022-07-04T07:34:23,-102,-1.69335,-102757,-1.7126166666666667,98.20574756078823,100150.81169354838
1656909264,368000,2609184,15,12,13,4,31,25,4,4,29,31,4,4,27,29,4,4,26,233,11,0,2022-07-04T07:34:24,-101,-1.6772,-101789,-1.6964833333333333,97.87751447257176,100154.7189516129
1656909265,386000,2610202,15,12,13,4,30,25,4,4,28,31,4,4,28,24,13,4,26,5,11,0,2022-07-04T07:34:25,-100,-1.6602333333333334,-100771,-1.6795166666666668,97.48881471181113,100159.34601283226
1656909266,354000,2611170,14,12,13,4,30,25,4,4,28,31,4,4,28,24,13,4,26,32,11,0,2022-07-04T07:34:26,-99,-1.6441000000000001,-99803,-1.6633833333333332,97.84438840374676,100155.11331507661
1656909267,372000,2612189,14,25,4,4,28,3,4,4,26,24,13,4,26,20,4,4,24,60,11,0,2022-07-04T07:34:27,-98,-1.6271333333333333,-98784,-1.6464,98.27718686585683,100149.96134198537
1656909268,391000,2613207,14,24,13,4,27,3,4,4,27,22,4,4,26,20,4,4,24,88,11,0,2022-07-04T07:34:28,-97,-1.61015,-97766,-1.6294333333333335,98.63174659539051,100145.74071517328
1656909269,359000,2614175,14,25,4,4,28,3,4,4,27,24,13,4,27,31,4,4,25,115,11,0,2022-07-04T07:34:29,-96,-1.5940166666666669,-96798,-1.6133,98.77083160307726,100144.0850708502
1656909270,377000,2615194,14,25,4,4,28,3,4,4,27,24,13,4,27,31,4,4,25,143,11,0,2022-07-04T07:34:30,-95,-1.57705,-95779,-1.5963166666666666,98.46788221505972,100147.69134615385
1656909271,346000,2616162,14,12,13,4,28,24,13,4,27,25,4,4,26,22,4,4,25,170,11,0,2022-07-04T07:34:31,-94,-1.5609,-94811,-1.5801833333333335,97.99551721525242,100153.31431013199
1656909272,313000,2617129,14,32,12,4,30,24,12,4,27,20,4,4,26,22,4,4,26,197,11,0,2022-07-04T07:34:32,-93,-1.5447833333333334,-93844,-1.5640666666666665,97.36486566982603,100160.82148096673
1656909273,331000,2618147,14,12,12,4,30,32,12,4,29,20,4,4,27,22,4,4,27,225,11,0,2022-07-04T07:34:33,-92,-1.5278166666666666,-92826,-1.5471,97.43089871277321,100160.03544127867
1656909274,349000,2619165,14,12,12,4,30,3,4,4,28,20,4,4,28,25,4,4,28,253,11,0,2022-07-04T07:34:34,-91,-1.51085,-91808,-1.5301333333333333,97.50646578030056,100159.13591111111
1656909275,316000,2620132,14,12,12,4,29,3,4,4,27,20,4,4,27,24,12,4,27,24,11,0,2022-07-04T07:34:35,-90,-1.4947333333333332,-90841,-1.5140166666666666,97.83499128920464,100155.22519319938
1656909276,334000,2621150,14,12,12,4,29,32,12,4,28,24,12,4,27,25,4,4,27,53,11,0,2022-07-04T07:34:36,-89,-1.4777666666666667,-89823,-1.49705,98.23152234462167,100150.50494590418
1656909277,352000,2622169,14,32,13,4,28,3,4,4,27,24,13,4,26,25,4,4,26,82,11,0,2022-07-04T07:34:37,-88,-1.4607999999999999,-88804,-1.4800666666666666,96.54317799803216,100170.60283286119
1656909278,321000,2623137,14,12,13,4,30,20,4,4,27,25,4,4,27,32,13,4,27,110,11,0,2022-07-04T07:34:38,-87,-1.44465,-87836,-1.4639333333333333,96.34536715845239,100172.95754115625
1656909279,339000,2624155,14,12,13,4,28,20,4,4,25,24,13,4,25,32,13,4,25,139,11,0,2022-07-04T07:34:39,-86,-1.4276833333333334,-86818,-1.4469666666666667,98.00443937556321,100153.20808159193
1656909280,357000,2625173,14,12,13,4,28,20,4,4,26,24,13,4,26,25,4,4,25,168,11,0,2022-07-04T07:34:40,-85,-1.4107166666666666,-85800,-1.43,98.05311454043387,100152.6286539883
1656909281,376000,2626192,14,12,13,4,32,20,4,4,30,24,13,4,30,25,4,4,30,197,11,0,2022-07-04T07:34:41,-84,-1.3937333333333333,-84781,-1.4130166666666668,97.51788330078125,100159.0
1656909282,344000,2627160,14,12,13,4,32,25,4,4,30,24,13,4,29,31,4,4,28,225,11,0,2022-07-04T07:34:42,-83,-1.3776000000000002,-83813,-1.3968833333333335,97.57692504887312,100158.29717572451
1656909283,362000,2628178,14,12,13,4,32,20,4,4,29,24,13,4,29,25,4,4,29,254,11,0,2022-07-04T07:34:43,-82,-1.3606333333333334,-82795,-1.3799166666666667,98.14448406263647,100151.5410367967
1656909284,381000,2629197,14,12,13,4,27,3,4,4,27,22,4,4,26,32,13,4,26,27,11,0,2022-07-04T07:34:44,-81,-1.34365,-81776,-1.3629333333333333,98.47958235738754,100147.55206898085
1656909290,375000,2635191,16,12,13,4,31,32,13,4,30,22,4,4,26,24,13,4,26,195,11,0,2022-07-04T07:34:50,-75,-1.24375,-75782,-1.2630333333333332,97.1818618774414,100163.0
1656909291,394000,2636210,16,12,13,4,31,32,13,4,30,25,4,4,28,31,4,4,26,224,11,0,2022-07-04T07:34:51,-74,-1.2267666666666666,-74763,-1.24605,97.1818618774414,100163.0
1656909292,412000,2637228,16,22,4,4,28,24,13,4,26,31,4,4,26,11,4,4,24,253,11,0,2022-07-04T07:34:52,-73,-1.2098,-73745,-1.2290833333333333,97.41528901917377,100160.2213036566
1656909293,380000,2638196,16,22,4,4,26,24,13,4,26,32,13,4,26,11,4,4,23,25,11,0,2022-07-04T07:34:53,-72,-1.1936666666666667,-72777,-1.21295,97.67385118097367,100157.14340222576
1656909294,398000,2639214,16,32,13,4,32,22,4,4,27,24,13,4,26,25,4,4,26,54,11,0,2022-07-04T07:34:54,-71,-1.1767,-71759,-1.1959833333333334,98.03368087768554,100152.86
1656909298,369000,2643185,16,12,13,4,31,3,4,4,27,24,13,4,27,25,4,4,27,168,11,0,2022-07-04T07:34:58,-67,-1.1105166666666666,-67788,-1.1298,97.51557736777829,100159.02744920993
1656909299,388000,2644204,16,12,13,4,30,3,4,4,28,25,4,4,28,22,4,4,27,197,11,0,2022-07-04T07:34:59,-66,-1.0935333333333332,-66769,-1.1128166666666668,97.43828310034345,100159.94753950338
1656909300,406000,2645222,16,12,13,4,29,3,4,4,27,24,13,4,27,25,4,4,27,226,11,0,2022-07-04T07:35:00,-65,-1.0765666666666667,-65751,-1.09585,98.2694453038157,100150.0534939447
1656909301,374000,2646190,16,12,13,4,29,3,4,4,27,25,4,4,27,31,4,4,26,254,11,0,2022-07-04T07:35:01,-64,-1.0604333333333333,-64783,-1.0797166666666667,98.63226861062662,100145.73449327759
1656909302,393000,2647209,16,12,13,4,28,3,4,4,27,25,4,4,27,31,4,4,26,27,11,0,2022-07-04T07:35:02,-63,-1.04345,-63764,-1.0627333333333333,98.24540868795143,100150.3396226415
1656909303,361000,2648177,16,12,13,4,28,3,4,4,27,24,13,4,26,25,4,4,26,55,11,0,2022-07-04T07:35:03,-62,-1.0273166666666667,-62796,-1.0466,98.08365166387802,100152.26515385634
1656909304,379000,2649195,16,12,13,4,28,3,4,4,27,24,13,4,26,25,4,4,26,84,11,0,2022-07-04T07:35:04,-61,-1.01035,-61778,-1.0296333333333334,98.04589642396769,100152.71458213765
1656909305,397000,2650213,16,12,13,4,29,3,4,4,26,24,13,4,26,25,4,4,25,113,11,0,2022-07-04T07:35:05,-60,-0.9933833333333334,-60760,-1.0126666666666666,97.85028831069344,100155.04307974335
1656909307,366000,2651182,16,12,13,4,30,3,4,4,27,24,13,4,27,25,4,4,26,141,11,0,2022-07-04T07:35:07,-58,-0.9605666666666667,-59791,-0.9965166666666666,97.61253437489191,100157.87329700272
1656909307,386000,2652201,16,12,13,4,30,24,13,4,28,19,13,4,27,25,4,4,27,170,11,0,2022-07-04T07:35:07,-58,-0.9602333333333333,-58772,-0.9795333333333333,97.6262683244752,100157.7098092643
1656909308,404000,2653220,16,12,13,4,30,24,13,4,28,19,13,4,27,32,13,4,27,199,11,0,2022-07-04T07:35:08,-57,-0.9432666666666666,-57753,-0.96255,98.32532635826506,100149.38828337875
1656909309,373000,2654189,16,24,13,4,27,3,4,4,27,32,13,4,27,25,4,4,26,227,11,0,2022-07-04T07:35:09,-56,-0.9271166666666667,-56784,-0.9464,98.31824023359778,100149.47261846774
1656909310,391000,2655207,16,12,13,4,29,24,13,4,27,25,4,4,27,32,13,4,26,0,11,0,2022-07-04T07:35:10,-55,-0.91015,-55766,-0.9294333333333333,97.88139284262051,100154.67278878685
1656909311,409000,2656225,16,12,13,4,29,24,13,4,27,25,4,4,27,32,13,4,25,29,11,0,2022-07-04T07:35:11,-54,-0.8931833333333333,-54748,-0.9124666666666666,98.08806126678894,100152.21266312228
1656909312,378000,2657194,16,12,13,4,28,24,13,4,27,25,4,4,27,32,13,4,25,57,11,0,2022-07-04T07:35:12,-53,-0.8770333333333333,-53779,-0.8963166666666668,98.2560807084436,100150.21260783012
1656909313,396000,2658212,16,12,13,4,28,24,13,4,26,25,4,4,25,32,13,4,25,86,11,0,2022-07-04T07:35:13,-52,-0.8600666666666666,-52761,-0.8793500000000001,97.91559723345902,100154.26569343066
1656909314,365000,2659180,16,2,4,4,29,12,13,4,29,19,13,4,28,24,13,4,28,114,11,0,2022-07-04T07:35:14,-51,-0.8439166666666666,-51793,-0.8632166666666666,97.69045566802329,100156.94574468085
1656909315,383000,2660199,16,12,13,4,29,24,13,4,28,19,13,4,27,20,4,4,26,143,11,0,2022-07-04T07:35:15,-50,-0.82695,-50774,-0.8462333333333334,97.50408485755256,100159.16425297892
1656909316,401000,2661217,16,12,13,4,29,3,4,4,27,24,13,4,27,25,4,4,27,172,11,0,2022-07-04T07:35:16,-49,-0.8099833333333333,-49756,-0.8292666666666667,97.52880958361673,100158.8699088146
1656909317,369000,2662185,16,12,13,4,29,3,4,4,27,24,13,4,27,25,4,4,27,200,11,0,2022-07-04T07:35:17,-48,-0.7938500000000001,-48788,-0.8131333333333333,98.02314378255562,100152.98541033435
1656909323,376000,2668192,16,12,13,4,30,25,4,4,29,24,13,4,27,31,4,4,26,112,11,0,2022-07-04T07:35:23,-42,-0.6937333333333334,-42781,-0.7130166666666666,97.58846172189406,100158.15985334555
1656909324,394000,2669210,16,12,13,4,30,3,4,4,28,25,4,4,28,31,4,4,26,140,11,0,2022-07-04T07:35:24,-41,-0.6767666666666667,-41763,-0.69605,97.5933995537724,100158.10106382979
1656909325,363000,2670178,16,12,13,4,29,3,4,4,27,25,4,4,27,32,13,4,26,167,11,0,2022-07-04T07:35:25,-40,-0.6606166666666666,-40795,-0.6799166666666667,98.3150489536583,100149.51063829787
1656909326,381000,2671197,16,12,13,4,28,25,4,4,27,32,13,4,25,31,4,4,24,195,11,0,2022-07-04T07:35:26,-39,-0.6436499999999999,-39776,-0.6629333333333334,98.73809856435123,100144.47470211364
1656909327,399000,2672215,16,12,13,4,29,3,4,4,27,25,4,4,27,32,13,4,26,223,11,0,2022-07-04T07:35:27,-38,-0.6266833333333334,-38758,-0.6459666666666667,98.63568626099108,100145.69379079097
1656909328,368000,2673183,16,12,13,4,28,25,4,4,27,32,13,4,25,31,4,4,24,250,11,0,2022-07-04T07:35:28,-37,-0.6105333333333333,-37790,-0.6298333333333334,98.41132774353028,100148.36453038674
1656909329,386000,2674202,16,12,13,4,28,25,4,4,27,24,13,4,25,32,13,4,25,22,11,0,2022-07-04T07:35:29,-36,-0.5935666666666666,-36771,-0.61285,98.12784233093262,100151.7391160221
1656909330,405000,2675220,16,12,13,4,29,25,4,4,28,24,13,4,26,32,13,4,26,50,11,0,2022-07-04T07:35:30,-35,-0.5765833333333333,-35753,-0.5958833333333333,97.78401861208285,100155.83196359438
1656909331,373000,2676188,16,12,13,4,31,25,4,4,29,24,13,4,27,32,13,4,26,78,11,0,2022-07-04T07:35:31,-34,-0.56045,-34785,-0.57975,97.72061450284343,100156.58670988654
1656909332,391000,2677207,16,12,13,4,30,25,4,4,29,24,13,4,27,31,4,4,26,107,11,0,2022-07-04T07:35:32,-33,-0.5434833333333333,-33766,-0.5627666666666666,97.22656632881532,100162.46780162843
1656909333,360000,2678175,16,12,13,4,30,25,4,4,30,24,13,4,27,32,13,4,27,135,11,0,2022-07-04T07:35:33,-32,-0.5273333333333333,-32798,-0.5466333333333334,94.09341204210531,100199.7646188009
1656909334,378000,2679194,16,2,4,4,26,3,4,4,26,24,13,4,26,32,13,4,26,164,11,0,2022-07-04T07:35:34,-31,-0.5103666666666666,-31779,-0.52965,95.37554048860454,100184.50228310503
1656909335,396000,2680212,16,12,13,4,26,3,4,4,25,24,13,4,25,25,4,4,25,193,11,0,2022-07-04T07:35:35,-30,-0.4934,-30761,-0.5126833333333333,97.52325590647519,100158.93607305936
1656909336,365000,2681180,16,12,13,4,26,25,4,4,26,24,13,4,24,31,4,4,23,221,11,0,2022-07-04T07:35:36,-29,-0.47725,-29793,-0.49655,98.28608714646148,100149.85539000876
1656909337,383000,2682199,16,12,13,4,31,25,4,4,27,24,13,4,25,31,4,4,23,250,11,0,2022-07-04T07:35:37,-28,-0.4602833333333333,-28774,-0.4795666666666667,98.43598627396365,100148.07099035934
1656909338,401000,2683217,16,12,13,4,27,25,4,4,27,24,13,4,25,32,13,4,24,23,11,0,2022-07-04T07:35:38,-27,-0.4433166666666667,-27756,-0.4626,98.11855261616483,100151.8496791934
1656909339,370000,2684185,16,12,13,4,29,25,4,4,28,32,13,4,26,22,4,4,24,51,11,0,2022-07-04T07:35:39,-26,-0.42716666666666664,-26788,-0.4464666666666667,97.49772155761718,100159.24
1656909340,388000,2685204,16,12,13,4,29,25,4,4,28,32,13,4,26,29,4,4,25,80,11,0,2022-07-04T07:35:40,-25,-0.41019999999999995,-25769,-0.42948333333333333,97.78499717880946,100155.8203240059
1656909341,406000,2686222,16,12,13,4,30,3,4,4,28,25,4,4,28,32,13,4,26,109,11,0,2022-07-04T07:35:41,-24,-0.3932333333333334,-24751,-0.4125166666666667,98.35175639224158,100149.0736377025
1656909342,375000,2687190,16,12,13,4,29,3,4,4,26,25,4,4,26,32,13,4,25,137,11,0,2022-07-04T07:35:42,-23,-0.3770833333333333,-23783,-0.39638333333333337,98.5124893879135,100147.16029342906
1656909343,393000,2688209,16,12,13,4,29,25,4,4,27,24,13,4,26,32,13,4,26,166,11,0,2022-07-04T07:35:43,-22,-0.36011666666666664,-22764,-0.3794,98.60147476216136,100146.10103532595
1656909344,412000,2689227,16,12,13,4,28,25,4,4,27,32,13,4,25,31,4,4,24,195,11,0,2022-07-04T07:35:44,-21,-0.34313333333333335,-21746,-0.36243333333333333,98.40733323988023,100148.41208791209
1656909345,368000,2690183,16,12,13,4,28,25,4,4,27,32,13,4,25,31,4,4,24,219,11,0,2022-07-04T07:35:45,-20,-0.32720000000000005,-20790,-0.3465,98.197208999003,100150.91339612768
1656909346,386000,2691202,16,12,13,4,28,24,13,4,26,25,4,4,26,32,13,4,25,248,11,0,2022-07-04T07:35:46,-19,-0.31023333333333336,-19771,-0.3295166666666667,97.88159526327382,100154.6704347826
1656909347,404000,2692220,16,12,13,4,32,25,4,4,27,24,13,4,26,31,4,4,25,21,11,0,2022-07-04T07:35:47,-18,-0.2932666666666667,-18753,-0.31255,97.76613799207988,100156.04481361427
1656909348,373000,2693188,16,12,13,4,31,25,4,4,27,24,13,4,26,32,13,4,25,49,11,0,2022-07-04T07:35:48,-17,-0.2771166666666666,-17785,-0.29641666666666666,97.88867122744553,100154.58615948672
1656909349,391000,2694207,16,12,13,4,31,3,4,4,27,25,4,4,27,24,13,4,26,78,11,0,2022-07-04T07:35:49,-16,-0.26015,-16766,-0.2794333333333333,97.55278845320251,100158.58449153708
1656909350,360000,2695175,16,12,13,4,26,3,4,4,26,24,13,4,26,25,4,4,26,106,11,0,2022-07-04T07:35:50,-15,-0.24400000000000002,-15798,-0.2633,98.16887393036455,100151.25065363974
1656909351,378000,2696194,16,12,13,4,27,25,4,4,26,24,13,4,25,31,4,4,25,135,11,0,2022-07-04T07:35:51,-14,-0.22703333333333334,-14779,-0.24631666666666666,98.496126867843,100147.35506849315
1656909352,397000,2697212,16,12,13,4,28,3,4,4,25,24,13,4,24,25,4,4,24,164,11,0,2022-07-04T07:35:52,-13,-0.21005,-13761,-0.22935,98.5899388143461,100146.23835616438
1656909353,365000,2698180,16,12,13,4,28,24,13,4,25,25,4,4,25,31,4,4,24,192,11,0,2022-07-04T07:35:53,-12,-0.19391666666666665,-12793,-0.21321666666666667,98.32906081322396,100149.34381188119
1656909354,383000,2699199,16,12,13,4,29,25,4,4,26,24,13,4,24,29,4,4,23,221,11,0,2022-07-04T07:35:54,-11,-0.17695000000000002,-11774,-0.19623333333333332,97.94803765551879,100153.87945544554
1656909355,402000,2700217,16,12,13,4,29,25,4,4,28,29,4,4,25,31,4,4,25,250,11,0,2022-07-04T07:35:55,-10,-0.15996666666666667,-10756,-0.17926666666666666,97.76490942187351,100156.05942439091
1656909356,370000,2701186,16,12,13,4,29,25,4,4,29,29,4,4,26,31,4,4,26,22,11,0,2022-07-04T07:35:56,-9,-0.14383333333333334,-9787,-0.1631166666666667,97.66382955801149,100157.26269477543
1656909357,389000,2702204,16,12,13,4,30,25,4,4,30,32,13,4,27,11,4,4,25,51,11,0,2022-07-04T07:35:57,-8,-0.12685,-8769,-0.14615,97.77872820277979,100155.89494335181
1656909358,407000,2703222,16,12,13,4,29,25,4,4,28,22,4,4,25,24,13,4,25,80,11,0,2022-07-04T07:35:58,-7,-0.10988333333333333,-7751,-0.12918333333333334,98.61759454161302,100145.90916670754
1656909359,375000,2704191,16,12,13,4,29,25,4,4,28,22,4,4,25,11,4,4,25,108,11,0,2022-07-04T07:35:59,-6,-0.09375,-6782,-0.11303333333333333,99.19640544712854,100139.01906412479
1656909365,382000,2710198,16,12,13,4,31,32,13,4,31,19,13,4,27,24,13,4,27,24,11,0,2022-07-04T07:36:05,0,0.006366666666666667,-775,-0.012916666666666667,98.64925707058377,100145.53226666666
1656909366,401000,2711216,16,12,13,4,30,3,4,4,32,32,13,4,29,25,4,4,27,53,11,0,2022-07-04T07:36:06,1,0.02335,243,0.00405,101.28948896258001,100114.12670853343
1656909367,369000,2712184,16,32,13,4,29,24,13,4,27,25,4,4,27,31,4,4,26,81,11,0,2022-07-04T07:36:07,2,0.03948333333333333,1211,0.020183333333333334,104.42738401065557,100076.80679573292
1656909368,387000,2713203,16,32,13,4,28,3,4,4,26,24,13,4,26,25,4,4,26,110,11,0,2022-07-04T07:36:08,3,0.05645,2230,0.03716666666666667,108.65635121984945,100026.53022520743
1656909369,406000,2714221,16,32,13,4,28,25,4,4,26,19,13,4,25,24,13,4,25,139,11,0,2022-07-04T07:36:09,4,0.07343333333333332,3248,0.05413333333333334,113.08350359079432,99973.90665442863
1656909375,369000,2720184,16,12,13,4,27,25,4,4,25,29,4,4,23,31,4,4,23,53,11,0,2022-07-04T07:36:15,10,0.17281666666666667,9211,0.15351666666666666,151.16757501678177,99522.1921252372
1656909376,389000,2721204,16,25,4,4,28,3,4,4,24,29,4,4,23,31,4,4,21,81,11,0,2022-07-04T07:36:16,11,0.18981666666666666,10231,0.17051666666666668,158.32414151360007,99437.51470588235
1656909377,360000,2722175,16,12,13,4,28,25,4,4,28,29,4,4,25,32,13,4,23,108,11,0,2022-07-04T07:36:17,12,0.206,11202,0.1867,165.11659422143504,99357.15711252653
1656909378,380000,2723195,16,25,4,4,29,32,13,4,25,19,13,4,23,11,4,4,21,136,11,0,2022-07-04T07:36:18,13,0.223,12222,0.2037,172.10273056678204,99274.59341825903
1656909379,401000,2724216,16,25,4,4,30,29,4,4,25,32,13,4,25,11,4,4,23,164,11,0,2022-07-04T07:36:19,14,0.24001666666666666,13243,0.22071666666666667,176.65381156619773,99220.8221561502
1656909380,374000,2725189,16,19,13,4,30,25,4,4,30,29,4,4,25,11,4,4,24,191,11,0,2022-07-04T07:36:20,15,0.25623333333333337,14216,0.23693333333333333,179.69281177249803,99184.92798149983
1656909381,393000,2726209,16,25,4,4,33,29,4,4,31,31,4,4,29,32,13,4,23,219,11,0,2022-07-04T07:36:21,16,0.27321666666666666,15236,0.25393333333333334,184.15085738161778,99132.3134751773
1656909382,362000,2727177,16,25,4,4,32,29,4,4,30,31,4,4,28,32,13,4,22,246,11,0,2022-07-04T07:36:22,17,0.28936666666666666,16204,0.2700666666666667,188.87535901650935,99076.56755270394
1656909383,381000,2728196,16,32,13,4,30,22,4,4,28,31,4,4,28,11,4,4,22,18,11,0,2022-07-04T07:36:23,18,0.30635,17223,0.28704999999999997,194.99727088310306,99004.38082644629
1656909384,401000,2729216,16,12,13,4,28,25,4,4,26,31,4,4,26,11,4,4,24,46,11,0,2022-07-04T07:36:24,19,0.32334999999999997,18243,0.30405,201.78589632072234,98924.36598674145
1656909385,372000,2730187,16,12,13,4,29,25,4,4,26,31,4,4,26,11,4,4,26,74,11,0,2022-07-04T07:36:25,20,0.33953333333333335,19214,0.3202333333333333,207.63103753945342,98855.53936766955
1656909386,391000,2731206,16,12,13,4,29,25,4,4,27,31,4,4,25,11,4,4,27,103,11,0,2022-07-04T07:36:26,21,0.35651666666666665,20233,0.33721666666666666,213.81492091054994,98782.73528009535
1656909387,361000,2732176,16,12,13,4,33,32,13,4,31,29,4,4,25,11,4,4,32,131,11,0,2022-07-04T07:36:27,22,0.37268333333333337,21203,0.3533833333333333,220.00738590954313,98709.89856972586
1656909388,384000,2733199,16,12,13,4,29,29,4,4,25,32,13,4,25,11,4,4,29,160,11,0,2022-07-04T07:36:28,23,0.3897333333333333,22226,0.37043333333333334,226.0833944577011,98638.44979062969
1656909389,408000,2734223,16,2,4,4,32,12,13,4,32,29,4,4,31,11,4,4,33,189,11,0,2022-07-04T07:36:29,24,0.4068,23250,0.3875,231.88047226669337,98570.32252836305
1656909390,381000,2735196,16,12,13,4,31,29,4,4,30,25,4,4,27,11,4,4,29,217,11,0,2022-07-04T07:36:30,25,0.42301666666666665,24223,0.40371666666666667,238.46033658316688,98493.05024311184
1656909391,400000,2736216,16,12,13,4,31,32,13,4,30,25,4,4,27,11,4,4,29,246,11,0,2022-07-04T07:36:31,26,0.44,25243,0.4207166666666666,245.2466451997922,98413.4207723036
1656909392,370000,2737185,16,2,4,4,30,12,13,4,30,25,4,4,27,11,4,4,29,18,11,0,2022-07-04T07:36:32,27,0.45616666666666666,26212,0.4368666666666667,251.34867174470895,98341.84243964421
1656909393,339000,2738154,16,2,4,3,30,12,12,3,28,25,4,4,26,11,4,4,30,46,11,0,2022-07-04T07:36:33,28,0.47231666666666666,27181,0.4530166666666667,256.6009067016757,98280.27954256671
1656909394,357000,2739173,16,2,4,4,30,12,12,3,30,29,4,4,26,11,4,4,30,75,11,0,2022-07-04T07:36:34,29,0.48928333333333335,28200,0.47,262.1018083599252,98215.8309859155
1656909396,395000,2741210,16,12,12,3,29,25,4,4,26,32,12,4,26,11,4,4,28,133,11,0,2022-07-04T07:36:36,31,0.52325,30237,0.50395,273.0160232949541,98088.06324472961
1656909397,351000,2742166,16,12,12,3,33,25,4,4,30,6,4,4,30,11,4,4,32,157,11,0,2022-07-04T07:36:37,32,0.5391833333333333,31193,0.5198833333333334,277.92248779065955,98030.66989832111
1656909398,370000,2743185,16,2,4,4,33,12,12,3,33,25,4,4,30,11,4,4,32,186,11,0,2022-07-04T07:36:38,33,0.5561666666666666,32212,0.5368666666666667,285.51789780618867,97941.88297715549
1656909399,390000,2744205,16,2,4,4,32,12,13,4,32,22,4,4,29,11,4,4,32,215,11,0,2022-07-04T07:36:39,34,0.5731666666666667,33232,0.5538666666666666,292.5308574994171,97859.952247605
1656909400,359000,2745174,16,2,4,4,28,12,13,4,28,20,4,4,26,11,4,4,27,243,11,0,2022-07-04T07:36:40,35,0.5893166666666667,34201,0.5700166666666667,298.9385358805127,97785.16772690619
